participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.dyn_stock,player.dyn_bond,player.dyn_wealth,player.mgr_p1,player.mgr_p2,player.quiz_down,player.quiz_up,player.quiz_chance,player.quiz_median,player.quiz_above,player.quiz_risk_attempts,player.quiz_market_attempts,player.bid_l,player.bid_r,player.bid_exp,player.bid_no,player.belief_inv_exp,player.belief_price_exp,player.belief_others_inv_exp,player.belief_others_price_exp,player.belief_inv_no,player.belief_price_no,player.belief_others_inv_no,player.belief_others_price_no,player.belief_inv_l,player.belief_price_l,player.belief_others_inv_l,player.belief_others_price_l,player.belief_inv_r,player.belief_price_r,player.belief_others_inv_r,player.belief_others_price_r,player.allocation_to_pay,player.market_pair_to_pay,player.rounds_to_pay,player.belief_pages_to_pay,player.task1_points,player.allocation_points,player.market_points,player.final_payoff_points,player.all_beliefs_payoff_points,player.beliefs_correct,player.trade_l,player.trade_r,player.trade_exp,player.trade_no,group.id_in_subsession,group.price_l,group.price_r,group.p1_left_is_exp,group.p2_left_is_mgr_a,group.price_exp,group.price_no,group.value_exp,group.value_no,group.value_left_gender,group.value_right_gender,group.state_left,group.state_right,group.x_exp,group.x_no,group.x_a,group.x_b,group.mean_exp,group.mean_no,group.mean_a,group.mean_b,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,bjw1ymg6,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.421363,1,,,833.33,1,,0.0,M_no_W_no,165,-65,"{""w0"":100,""wu"":265,""wd"":18}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,2,,,450,150,165,200.0,180,150.0,100,300.0,100,300.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,0.0,0.0,1,1,350.0,100.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
12,dxg47gml,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.491807,1,,,222.22,2,,0.0,M_no_W_no,28,72,"{""w0"":100,""wu"":128,""wd"":86}",0,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,480,80,150,500.0,172,500.0,100,300.0,87,300.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1,3,0.0,0.0,1,1,350.0,100.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
13,t47t8m59,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.501171,1,,,55.56,3,,0.0,M_no_W_no,200,-100,"{""w0"":100,""wu"":300,""wd"":0}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,350,150,100,400.0,100,300.0,120,250.0,120,150.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,0.0,0.0,1,1,350.0,100.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
14,2epyouig,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.510000,1,,,500.0,4,,0.0,M_no_W_no,50,50,"{""w0"":100,""wu"":150,""wd"":75}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,40,10,150,500.0,150,600.0,100,300.0,50,200.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,3,0.0,0.0,1,1,350.0,100.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
15,107rd682,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.545454,1,,,1000.0,5,,0.0,M_no_W_no,40,60,"{""w0"":100,""wu"":140,""wd"":80}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,300,100,50,275.0,50,300.0,100,225.0,100,200.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0,3,0.0,0.0,1,1,350.0,100.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
16,6xyzc64h,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.555344,1,,,0.0,1,,0.0,M_no_W_no,50,50,"{""w0"":100,""wu"":150,""wd"":75}",20,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,299,180,130,245.0,130,130.0,85,130.0,85,85.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,4,0.0,0.0,1,0,300.0,200.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
17,566nkyxt,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.934007,1,,,1166.67,2,,0.0,M_no_W_no,100,0,"{""w0"":100,""wu"":200,""wd"":50}",0,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,1,,,120,107,125,120.0,120,121.0,110,110.0,107,109.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,4,0.0,0.0,1,0,300.0,200.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
18,uv69jk1p,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.624429,1,,,0.0,3,,0.0,M_no_W_no,50,50,"{""w0"":100,""wu"":150,""wd"":75}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,400,200,70,400.0,170,200.0,30,200.0,70,400.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,4,0.0,0.0,1,0,300.0,200.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
19,thfu25ei,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.841511,1,,,1166.67,4,,0.0,M_no_W_no,80,20,"{""w0"":100,""wu"":180,""wd"":60}",30,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,400,200,130,330.0,120,300.0,150,125.0,100,175.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,0.0,0.0,1,0,300.0,200.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
20,008uq8bs,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.850247,1,,,111.11,5,,0.0,M_no_W_no,150,-50,"{""w0"":100,""wu"":250,""wd"":25}",15,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,300,300,40,200.0,100,300.0,180,450.0,100,300.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,0.0,0.0,1,0,300.0,200.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
21,o4da1gkl,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:34.223143,1,,,166.67,1,,0.0,M_no_W_no,20,80,"{""w0"":100,""wu"":120,""wd"":90}",60,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,300,300,100,300.0,125,400.0,170,475.0,150,350.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,5,0.0,0.0,0,0,280.0,166.0,120.0,75.0,95.0,150.0,Down,Up,20,50,50,10,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
22,ilc2oqlq,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:34.214844,1,,,1222.22,2,,0.0,M_no_W_no,20,80,"{""w0"":100,""wu"":120,""wd"":90}",50,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,120,50,60,400.0,60,400.0,100,250.0,100,250.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,5,0.0,0.0,0,0,280.0,166.0,120.0,75.0,95.0,150.0,Down,Up,20,50,50,10,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
23,qcu0td0m,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:34.419332,1,,,500.0,3,,0.0,M_no_W_no,40,60,"{""w0"":100,""wu"":140,""wd"":80}",64,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,434,166,67,400.0,65,553.0,33,338.0,35,360.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,5,0.0,0.0,0,0,280.0,166.0,120.0,75.0,95.0,150.0,Down,Up,20,50,50,10,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
24,zcjv164s,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:34.435074,1,,,1111.11,4,,0.0,M_no_W_no,50,50,"{""w0"":100,""wu"":150,""wd"":75}",70,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,3,,,280,220,150,280.0,150,300.0,100,230.0,110,250.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,5,0.0,0.0,0,0,280.0,166.0,120.0,75.0,95.0,150.0,Down,Up,20,50,50,10,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
25,3g7fmbdb,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:34.780111,1,,,500.0,5,,0.0,M_no_W_no,40,60,"{""w0"":100,""wu"":140,""wd"":80}",75,,R/2 + (100 - R),2*R + (100 - R),50%,The median of all submitted prices,Buy one more share,0,0,,,180,50,150,500.0,120,500.0,200,300.0,180,250.0,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,5,0.0,0.0,0,0,280.0,166.0,120.0,75.0,95.0,150.0,Down,Up,20,50,50,10,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,1,6c2og0cw,,,,,0
1,o7pccht6,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.480125,1,,,1055.56,1,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,275,70,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,1,0.0,0.0,0,1,351.0,100.0,80.0,165.0,140.0,75.0,Up,Down,40,65,40,50,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
2,xlysi5bz,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.034876,1,,,1055.56,2,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,220,100,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0,1,0.0,0.0,0,1,351.0,100.0,80.0,165.0,140.0,75.0,Up,Down,40,65,40,50,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
3,ktzkk4b7,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.112004,1,,,1500.0,3,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,351,150,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0,1,351.0,100.0,80.0,165.0,140.0,75.0,Up,Down,40,65,40,50,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
4,unt4hlph,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.157371,1,,,388.89,4,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,400,100,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0,1,351.0,100.0,80.0,165.0,140.0,75.0,Up,Down,40,65,40,50,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
5,e3o1p3e6,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.166793,1,,,277.78,5,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,450,80,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1,1,0.0,0.0,0,1,351.0,100.0,80.0,165.0,140.0,75.0,Up,Down,40,65,40,50,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
6,0nzm25g8,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.284650,1,,,222.22,1,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,200,100,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,1,2,0.0,0.0,1,1,300.0,100.0,50.0,62.5,70.0,100.0,Down,Down,100,75,60,0,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
7,f8ff6plt,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.299313,1,,,666.67,2,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,500,100,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,0.0,0.0,1,1,300.0,100.0,50.0,62.5,70.0,100.0,Down,Down,100,75,60,0,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
8,poc3kn08,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.366241,1,,,0.0,3,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,450,150,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,0.0,0.0,1,1,300.0,100.0,50.0,62.5,70.0,100.0,Down,Down,100,75,60,0,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
9,z9zrwosz,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.376342,1,,,333.33,4,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,259,1,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,2,0.0,0.0,1,1,300.0,100.0,50.0,62.5,70.0,100.0,Down,Down,100,75,60,0,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
10,yldmtmxh,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.385003,1,,,555.56,5,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,300,100,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1,2,0.0,0.0,1,1,300.0,100.0,50.0,62.5,70.0,100.0,Down,Down,100,75,60,0,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
11,bjw1ymg6,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.421363,1,,,833.33,1,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,400,200,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,0.0,0.0,1,1,390.0,110.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
12,dxg47gml,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.491807,1,,,222.22,2,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,390,60,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1,3,0.0,0.0,1,1,390.0,110.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
13,t47t8m59,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.501171,1,,,55.56,3,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,370,90,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,3,0.0,0.0,1,1,390.0,110.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
14,2epyouig,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.510000,1,,,500.0,4,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,450,150,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,0.0,0.0,1,1,390.0,110.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
15,107rd682,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.545454,1,,,1000.0,5,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,340,110,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0,3,0.0,0.0,1,1,390.0,110.0,90.0,75.0,60.0,85.0,Down,Down,20,50,80,30,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
16,6xyzc64h,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.555344,1,,,0.0,1,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,299,195,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,0.0,0.0,1,0,299.0,180.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
17,566nkyxt,,0,587,587,FinalPage,ThankYou,2026-09-16 09:15:33.934007,1,,,1166.67,2,,0.0,M_no_W_no,,,,,,,,,,,0,0,,,145,125,,,,,,,,,,,,,,,,,1,1,"9, 10",1,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,-1,4,0.0,0.0,1,0,299.0,180.0,50.0,87.5,70.0,90.0,Down,Down,100,25,20,60,55.8743961352657,52.10828025477707,53.29113924050633,50.91025641025641,2,6c2og0cw,,,,,0
